"Symbol","Date","Open","High","Low","Close","Percent Change","Volume","Turn Over"
"LIFEINSU","2026-02-04","12791.1","13021.46","12787.66","12898.39","-0.13 %","184,999,526.00","-"
"LIFEINSU","2026-02-03","12957.35","13037.41","12891.19","12915.59","-0.38 %","192,175,617.50","-"
"LIFEINSU","2026-02-02","12944.06","13104.79","12916.16","12965.17","-0.36 %","250,603,162.50","-"
"LIFEINSU","2026-02-01","13079.69","13108.06","12954.38","13011.38","-0.52 %","237,496,192.90","-"
"LIFEINSU","2026-01-29","13176.8","13189.19","13060.43","13079.68","-0.64 %","340,195,328.70","-"
"LIFEINSU","2026-01-28","13183","13228.5","13037.13","13163.77","-0.09 %","325,600,544.50","-"
"LIFEINSU","2026-01-27","13403.63","13459.81","13099.1","13175.72","-1.86 %","420,112,912.60","-"
"LIFEINSU","2026-01-26","13502.62","13556.98","13345.6","13425.38","-0.53 %","523,853,363.20","-"
"LIFEINSU","2026-01-25","13236.67","13503.63","13201.35","13497.25","2.03 %","506,125,157.50","-"
"LIFEINSU","2026-01-22","13239.5","13246.52","13133.57","13228.57","0.03 %","254,587,059.60","-"
"LIFEINSU","2026-01-21","13243.71","13344","13173.8","13224.64","-0.36 %","282,024,184.70","-"
"LIFEINSU","2026-01-20","13052.3","13310.16","13052.3","13272.53","1.87 %","443,441,666.60","-"
